,sent.seconds,sent.microseconds,received.seconds,received.microseconds,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,SteeringWhlAngle,ts
350,1584853149,147205,1584853149,147243,1584853149,145849,3.2255859375,1584853149145849
351,1584853149,246368,1584853149,246391,1584853149,246053,3.3603515625,1584853149246053
352,1584853149,346450,1584853149,346473,1584853149,346185,3.45703125,1584853149346185
353,1584853149,446715,1584853149,446742,1584853149,445874,3.55078125,1584853149445874
354,1584853149,547420,1584853149,547514,1584853149,546038,3.6240234375,1584853149546038
355,1584853149,646570,1584853149,646592,1584853149,646198,3.685546875,1584853149646198
356,1584853149,749572,1584853149,749605,1584853149,745860,3.7353515625,1584853149745860
357,1584853149,847418,1584853149,847513,1584853149,846047,3.7666015625,1584853149846047
358,1584853149,960880,1584853149,960912,1584853149,946207,3.7705078125,1584853149946207
359,1584853150,47484,1584853150,47522,1584853150,45871,3.7724609375,1584853150045871
360,1584853150,146944,1584853150,147024,1584853150,146044,3.798828125,1584853150146044
361,1584853150,246857,1584853150,246939,1584853150,246198,3.8291015625,1584853150246198
362,1584853150,347348,1584853150,347371,1584853150,345866,3.841796875,1584853150345866
363,1584853150,450558,1584853150,450581,1584853150,446081,3.841796875,1584853150446081
364,1584853150,548035,1584853150,548057,1584853150,546203,3.841796875,1584853150546203
365,1584853150,647008,1584853150,647040,1584853150,645860,3.841796875,1584853150645860
366,1584853150,747385,1584853150,747408,1584853150,746087,3.841796875,1584853150746087
367,1584853150,847542,1584853150,847565,1584853150,846203,3.841796875,1584853150846203
368,1584853150,946210,1584853150,946232,1584853150,945874,3.841796875,1584853150945874
369,1584853151,46879,1584853151,46907,1584853151,46056,3.841796875,1584853151046056
370,1584853151,147493,1584853151,147533,1584853151,146210,3.841796875,1584853151146210
371,1584853151,247424,1584853151,247448,1584853151,245912,3.841796875,1584853151245912
372,1584853151,347234,1584853151,347324,1584853151,346081,3.841796875,1584853151346081
373,1584853151,446819,1584853151,446845,1584853151,446213,3.841796875,1584853151446213
374,1584853151,547191,1584853151,547229,1584853151,545881,3.8369140625,1584853151545881
375,1584853151,647310,1584853151,647332,1584853151,646049,3.8388671875,1584853151646049
376,1584853151,746638,1584853151,746718,1584853151,746216,3.8779296875,1584853151746216
377,1584853151,846985,1584853151,847016,1584853151,845899,3.9248046875,1584853151845899
378,1584853151,947867,1584853151,947911,1584853151,946085,3.9521484375,1584853151946085
379,1584853152,47539,1584853152,47561,1584853152,46217,3.9541015625,1584853152046217
380,1584853152,146511,1584853152,146535,1584853152,145895,3.955078125,1584853152145895
381,1584853152,247310,1584853152,247342,1584853152,246065,3.955078125,1584853152246065
382,1584853152,347593,1584853152,347697,1584853152,346232,3.955078125,1584853152346232
383,1584853152,447685,1584853152,447707,1584853152,445956,3.955078125,1584853152445956
384,1584853152,547356,1584853152,547385,1584853152,546094,3.955078125,1584853152546094
385,1584853152,646547,1584853152,646569,1584853152,646241,3.955078125,1584853152646241
386,1584853152,746437,1584853152,746460,1584853152,745894,3.955078125,1584853152745894
387,1584853152,848102,1584853152,848142,1584853152,846101,3.921875,1584853152846101
388,1584853152,946752,1584853152,946778,1584853152,946239,3.82421875,1584853152946239
389,1584853153,46751,1584853153,46786,1584853153,45891,3.6708984375,1584853153045891
390,1584853153,146836,1584853153,146860,1584853153,146080,3.4580078125,1584853153146080
391,1584853153,247583,1584853153,247607,1584853153,246236,3.189453125,1584853153246236
392,1584853153,348202,1584853153,348279,1584853153,345905,2.884765625,1584853153345905
393,1584853153,446927,1584853153,446950,1584853153,446084,2.5888671875,1584853153446084
394,1584853153,546536,1584853153,546559,1584853153,546231,2.3369140625,1584853153546231
395,1584853153,646731,1584853153,646754,1584853153,645927,2.16015625,1584853153645927
396,1584853153,747560,1584853153,747584,1584853153,746088,2.09375,1584853153746088
397,1584853153,848592,1584853153,848615,1584853153,846245,2.05859375,1584853153846245
398,1584853153,946580,1584853153,946756,1584853153,945924,2.0009765625,1584853153945924
399,1584853154,47816,1584853154,47886,1584853154,46084,1.8798828125,1584853154046084
400,1584853154,146324,1584853154,146346,1584853154,146016,1.6826171875,1584853154146016
401,1584853154,247085,1584853154,247107,1584853154,245908,1.41015625,1584853154245908
402,1584853154,347677,1584853154,347784,1584853154,346078,1.076171875,1584853154346078
403,1584853154,446807,1584853154,446830,1584853154,446242,0.7392578125,1584853154446242
404,1584853154,547127,1584853154,547159,1584853154,545924,0.4111328125,1584853154545924
405,1584853154,646500,1584853154,646524,1584853154,646080,0.0732421875,1584853154646080
406,1584853154,746378,1584853154,746399,1584853154,746243,-0.2509765625,1584853154746243
407,1584853154,846292,1584853154,846313,1584853154,845925,-0.5341796875,1584853154845925
408,1584853154,946236,1584853154,946256,1584853154,946123,-0.7568359375,1584853154946123
409,1584853155,46336,1584853155,46357,1584853155,46255,-0.904296875,1584853155046255
410,1584853155,145970,1584853155,145990,1584853155,145929,-0.998046875,1584853155145929
411,1584853155,251776,1584853155,251800,1584853155,246118,-1.0712890625,1584853155246118
412,1584853155,347572,1584853155,347594,1584853155,346252,-1.142578125,1584853155346252
413,1584853155,446996,1584853155,447023,1584853155,445929,-1.1962890625,1584853155445929
414,1584853155,547438,1584853155,547461,1584853155,546111,-1.23828125,1584853155546111
415,1584853155,646399,1584853155,646423,1584853155,646264,-1.2783203125,1584853155646264
416,1584853155,746277,1584853155,746297,1584853155,745913,-1.3046875,1584853155745913
417,1584853155,847951,1584853155,848068,1584853155,846087,-1.3271484375,1584853155846087
418,1584853155,947355,1584853155,947378,1584853155,946026,-1.33203125,1584853155946026
419,1584853156,47300,1584853156,47334,1584853156,45949,-1.33203125,1584853156045949
420,1584853156,146591,1584853156,146648,1584853156,146081,-1.33203125,1584853156146081
421,1584853156,247362,1584853156,247385,1584853156,246036,-1.33203125,1584853156246036
422,1584853156,348355,1584853156,348377,1584853156,345923,-1.33203125,1584853156345923
423,1584853156,446803,1584853156,446892,1584853156,446127,-1.3310546875,1584853156446127
424,1584853156,546351,1584853156,546374,1584853156,546042,-1.298828125,1584853156546042
425,1584853156,649091,1584853156,649114,1584853156,645904,-1.2431640625,1584853156645904
426,1584853156,750790,1584853156,750829,1584853156,746097,-1.1611328125,1584853156746097
427,1584853156,846615,1584853156,846639,1584853156,846279,-1.0654296875,1584853156846279
428,1584853156,946945,1584853156,946969,1584853156,945918,-0.9541015625,1584853156945918
429,1584853157,47360,1584853157,47392,1584853157,46096,-0.826171875,1584853157046096
430,1584853157,148949,1584853157,148973,1584853157,146054,-0.6767578125,1584853157146054
431,1584853157,247512,1584853157,247551,1584853157,245929,-0.5205078125,1584853157245929
432,1584853157,347247,1584853157,347410,1584853157,346118,-0.3828125,1584853157346118
433,1584853157,446819,1584853157,446845,1584853157,446276,-0.2763671875,1584853157446276
434,1584853157,546241,1584853157,546265,1584853157,545901,-0.1884765625,1584853157545901
435,1584853157,650856,1584853157,650879,1584853157,646121,-0.125,1584853157646121
436,1584853157,746450,1584853157,746473,1584853157,746060,-0.087890625,1584853157746060
437,1584853157,910582,1584853157,910605,1584853157,886074,-0.05078125,1584853157886074
438,1584853158,7379,1584853158,7402,1584853158,5669,-0.0458984375,1584853158005669
439,1584853158,108460,1584853158,108483,1584853158,106061,-0.0283203125,1584853158106061
440,1584853158,206256,1584853158,206282,1584853158,205842,0.0146484375,1584853158205842
441,1584853158,307898,1584853158,307940,1584853158,305652,0.05859375,1584853158305652
442,1584853158,407790,1584853158,407812,1584853158,406038,0.0888671875,1584853158406038
443,1584853158,506220,1584853158,506243,1584853158,505837,0.109375,1584853158505837
444,1584853158,606889,1584853158,606919,1584853158,605705,0.1162109375,1584853158605705
445,1584853158,706253,1584853158,706333,1584853158,706058,0.1162109375,1584853158706058
446,1584853158,809214,1584853158,809254,1584853158,805855,0.1171875,1584853158805855
447,1584853158,906902,1584853158,906934,1584853158,905656,0.1162109375,1584853158905656
448,1584853159,7413,1584853159,7436,1584853159,6061,0.1162109375,1584853159006061
449,1584853159,106228,1584853159,106256,1584853159,105839,0.1201171875,1584853159105839
450,1584853159,206836,1584853159,206859,1584853159,205660,0.1220703125,1584853159205660
451,1584853159,308270,1584853159,308292,1584853159,306051,0.123046875,1584853159306051
452,1584853159,406872,1584853159,406895,1584853159,405853,0.1083984375,1584853159405853
453,1584853159,507491,1584853159,507530,1584853159,505683,0.1083984375,1584853159505683
454,1584853159,607203,1584853159,607285,1584853159,606050,0.125,1584853159606050
455,1584853159,707094,1584853159,707131,1584853159,705849,0.1259765625,1584853159705849
456,1584853159,806512,1584853159,806542,1584853159,805681,0.1220703125,1584853159805681
457,1584853159,907844,1584853159,907878,1584853159,906071,0.1181640625,1584853159906071
458,1584853160,5909,1584853160,5936,1584853160,5851,0.1181640625,1584853160005851
459,1584853160,105825,1584853160,105865,1584853160,105675,0.1162109375,1584853160105675
460,1584853160,210386,1584853160,210409,1584853160,206071,0.119140625,1584853160206071
461,1584853160,307191,1584853160,307214,1584853160,305842,0.1298828125,1584853160305842
462,1584853160,407023,1584853160,407055,1584853160,405685,0.1298828125,1584853160405685
463,1584853160,506353,1584853160,506375,1584853160,506063,0.1298828125,1584853160506063
464,1584853160,607265,1584853160,607287,1584853160,605864,0.1298828125,1584853160605864
465,1584853160,706271,1584853160,706296,1584853160,705694,0.150390625,1584853160705694
466,1584853160,807733,1584853160,807759,1584853160,806058,0.18359375,1584853160806058
467,1584853160,906669,1584853160,906696,1584853160,905849,0.197265625,1584853160905849
468,1584853161,7062,1584853161,7101,1584853161,5747,0.2021484375,1584853161005747
469,1584853161,109255,1584853161,109293,1584853161,106062,0.224609375,1584853161106062
470,1584853161,207711,1584853161,207736,1584853161,205858,0.267578125,1584853161205858
471,1584853161,307265,1584853161,307302,1584853161,305700,0.32421875,1584853161305700
472,1584853161,407460,1584853161,407483,1584853161,406087,0.369140625,1584853161406087
473,1584853161,507339,1584853161,507380,1584853161,505853,0.43359375,1584853161505853
474,1584853161,606564,1584853161,606591,1584853161,605724,0.509765625,1584853161605724
475,1584853161,707300,1584853161,707332,1584853161,706081,0.5146484375,1584853161706081
476,1584853161,806167,1584853161,806190,1584853161,805862,0.4697265625,1584853161805862
477,1584853161,907101,1584853161,907140,1584853161,905708,0.4091796875,1584853161905708
478,1584853162,8744,1584853162,8781,1584853162,6084,0.34765625,1584853162006084
479,1584853162,106449,1584853162,106472,1584853162,105857,0.2939453125,1584853162105857
480,1584853162,207084,1584853162,207111,1584853162,205724,0.2294921875,1584853162205724
481,1584853162,307142,1584853162,307164,1584853162,306065,0.1533203125,1584853162306065
482,1584853162,407200,1584853162,407240,1584853162,405855,0.080078125,1584853162405855
483,1584853162,506122,1584853162,506145,1584853162,505709,0.0166015625,1584853162505709
484,1584853162,610440,1584853162,610534,1584853162,606088,-0.01171875,1584853162606088
485,1584853162,706188,1584853162,706214,1584853162,705864,-0.01171875,1584853162705864
486,1584853162,807395,1584853162,807419,1584853162,805740,-0.013671875,1584853162805740
487,1584853162,908110,1584853162,908133,1584853162,906096,-0.017578125,1584853162906096
488,1584853163,7450,1584853163,7499,1584853163,5885,-0.01953125,1584853163005885
489,1584853163,106077,1584853163,106101,1584853163,105713,-0.0322265625,1584853163105713
490,1584853163,206360,1584853163,206382,1584853163,206088,-0.060546875,1584853163206088
491,1584853163,307862,1584853163,307885,1584853163,305879,-0.0986328125,1584853163305879
492,1584853163,406638,1584853163,406680,1584853163,405767,-0.1298828125,1584853163405767
493,1584853163,507635,1584853163,507657,1584853163,506109,-0.13671875,1584853163506109
494,1584853163,606554,1584853163,606581,1584853163,605891,-0.13671875,1584853163605891
495,1584853163,707043,1584853163,707081,1584853163,705715,-0.13671875,1584853163705715
496,1584853163,808119,1584853163,808184,1584853163,806086,-0.13671875,1584853163806086
497,1584853163,906393,1584853163,906415,1584853163,905888,-0.13671875,1584853163905888
498,1584853164,7103,1584853164,7137,1584853164,5740,-0.13671875,1584853164005740
499,1584853164,106439,1584853164,106461,1584853164,106094,-0.13671875,1584853164106094
500,1584853164,207306,1584853164,207330,1584853164,205897,-0.1337890625,1584853164205897
501,1584853164,307690,1584853164,307731,1584853164,305733,-0.125,1584853164305733
502,1584853164,407639,1584853164,407661,1584853164,406096,-0.103515625,1584853164406096
503,1584853164,506532,1584853164,506677,1584853164,505880,-0.095703125,1584853164505880
504,1584853164,607044,1584853164,607067,1584853164,605744,-0.0830078125,1584853164605744
505,1584853164,708035,1584853164,708057,1584853164,706108,-0.0712890625,1584853164706108
506,1584853164,806910,1584853164,806933,1584853164,805912,-0.06640625,1584853164805912
507,1584853164,906922,1584853164,906956,1584853164,905747,-0.0576171875,1584853164905747
508,1584853165,6318,1584853165,6399,1584853165,6123,-0.046875,1584853165006123
509,1584853165,107220,1584853165,107259,1584853165,105890,-0.029296875,1584853165105890
510,1584853165,207219,1584853165,207263,1584853165,205755,-0.005859375,1584853165205755
511,1584853165,309124,1584853165,309147,1584853165,306109,0.0107421875,1584853165306109
512,1584853165,406461,1584853165,406486,1584853165,405909,0.0263671875,1584853165405909
513,1584853165,507034,1584853165,507057,1584853165,505746,0.0380859375,1584853165505746
514,1584853165,607636,1584853165,607676,1584853165,606122,0.05078125,1584853165606122
515,1584853165,707934,1584853165,707956,1584853165,705902,0.07421875,1584853165705902
516,1584853165,807306,1584853165,807336,1584853165,805789,0.0947265625,1584853165805789
